Date,Production_Tons,Electricity_Consumption_MWh,Temperature_Celsius,Humidity_Percent,Downtime_Hours,Weather_Condition,Shift
2020-01-19,589.2619936604652,1340.5609813656488,34.04878630442407,63.43156666913809,0.8382204504174504,Cloudy,Morning
2020-01-19,419.7803316479199,1131.7690046476032,28.223831764366647,32.86010681745076,1.0623362526513775,Sunny,Evening
2020-01-19,526.3975501796585,1284.9128619875926,30.52126330087667,76.97221645908115,0.8976870082777171,Foggy,Night
2020-01-20,546.5443360609685,1132.5224457220895,29.26064056502765,68.83956111813308,0.1876263936721867,Stormy,Morning
2020-01-20,555.2162129009749,1173.569129638923,21.64126688302163,43.45517974841388,0.667486166491294,Rainy,Evening
2020-01-20,463.1724983987529,1230.7930646286952,29.802628221677637,77.37925758177114,2.572151526040712,Foggy,Night
2020-01-20,526.8822172905935,1220.7453645062635,29.875351927012737,65.32187893120351,1.0437698635984898,Foggy,Morning
2020-01-20,494.3385232186912,1297.2356974007478,28.627221790579437,42.522230086503065,1.2906786606251388,Cloudy,Evening
2020-01-21,541.3380169614909,1246.5008985208794,30.028682428507786,47.14694381738004,0.5191609226329864,Sunny,Night
2020-01-22,530.561792586559,1459.153458709404,37.99763450428835,65.98319136565713,0.7936341913085498,Sunny,Morning
2020-01-22,521.6023472518515,1205.9930236800249,36.41752319024683,32.93470300196697,0.1154589943947943,Stormy,Evening
2020-01-22,439.8125671339933,1215.6968052964503,31.3855362760034,31.25359750650509,2.3993495876120075,Rainy,Night
2020-01-22,544.1322687822867,1174.851534234985,28.014440087773423,34.62882151391378,1.623122455331134,Cloudy,Morning
2020-01-22,385.05696755513895,1137.5811143551111,42.51404250425749,83.6805981120459,2.8247053323757934,Cloudy,Evening
2020-01-23,412.4556661646015,1317.2024988280514,37.23154248909932,51.42844053923837,1.602306851145012,Stormy,Night
2020-01-24,483.3722918543808,1299.2753392534948,38.000328018114175,39.20619974518006,0.56690964667998,Foggy,Morning
2020-01-24,466.0700537347091,1243.198952048533,33.95129436600276,81.5217313451775,0.1897433917161109,Cloudy,Evening
2020-01-24,519.6573230362853,1145.113689285905,25.82330231451335,52.40577717321637,1.0086506339414745,Cloudy,Night
2020-01-25,538.088375679026,1319.583798667935,34.70907920443121,73.70118514654668,1.568842930095446,Rainy,Morning
2020-01-26,472.5481263520947,1183.407551393011,30.997270445779336,75.13616216159187,0.8879106286748146,Foggy,Evening
2020-01-26,447.0923357809066,1214.14462560983,30.36723571423337,45.02888485086127,0.0861337626987363,Foggy,Night
2020-01-26,567.4509219486289,1259.191126485087,32.211612308024925,71.58275469773423,0.5004235808796743,Stormy,Morning
2020-01-26,526.9088994420447,1089.9294168127303,27.653564571837062,87.29366471368844,0.1587673023205596,Foggy,Evening
2020-01-26,475.34698018735565,1274.0824376900298,33.95047659991592,65.63379786852441,1.5390961354868289,Stormy,Night
2020-01-26,525.2420368825005,1252.2026323065895,33.931000583039115,56.44342403862379,0.1944792109574667,Rainy,Morning
2020-01-26,432.2006166691698,1150.1937187706296,38.28758081034422,56.557485600239296,0.948006023258344,Foggy,Evening
2020-01-26,439.1021241111712,1340.294636379297,30.03330326224785,38.6702675624076,0.9919287455244952,Foggy,Night
2020-01-27,689.8156405656157,898.305566592454,32.0529103367742,82.99826053657488,0.4066924886897646,Foggy,Morning
2020-01-27,506.40905873225967,1212.211046652856,34.14081242154746,61.24548340540682,0.1970375420820868,Foggy,Evening
2020-01-28,525.416204670298,1129.660839689371,29.21974901612201,87.52206890295624,1.440087775297433,Rainy,Night
2020-01-28,503.9533877710489,1121.9086101346466,22.667670433160808,89.54764703975576,0.7438866787526915,Foggy,Morning
2020-01-28,488.3634212534984,1379.533242276395,31.96524259268309,77.02317266123725,2.1491384796045176,Stormy,Evening
2020-01-28,530.9699913795489,1173.4819325102994,28.3089692803244,87.1937595791689,2.130701838383039,Sunny,Night
2020-01-29,503.6349356042113,1106.984229360826,29.84415566045941,74.84537357869037,0.0507963008352243,Rainy,Morning
2020-01-29,553.5116873378809,1388.5260881654835,35.710468140144926,81.41749871533082,1.6156362580195287,Stormy,Evening
2020-01-29,469.66940266160753,1101.2905175796943,32.23664599142488,78.82767518998057,0.6894050987310238,Foggy,Night
2020-01-29,428.5021614590664,1052.717793396678,29.767242598918315,73.44928356846593,1.331794901784057,Rainy,Morning
2020-01-29,515.936084559805,1144.7764275055013,39.21692457739079,55.186229668982016,6.68729922534023,Foggy,Evening
2020-01-29,482.7058268073694,1251.457090634778,32.37348702241336,58.29922757965871,0.5969206118870416,Stormy,Night
2020-01-30,605.3221568173271,1485.4251564742588,37.57928793920769,47.88050135637663,0.6602080713719926,Rainy,Morning
2020-01-30,506.8111933644858,1248.6335124463567,31.613431818722628,51.9154871800857,0.4371822237010359,Sunny,Evening
2020-01-30,458.86721399115294,1214.9570353805973,32.88819843550873,39.60346817354788,0.6945895389924394,Sunny,Night
2020-01-31,455.1278875159418,1091.548520344628,33.65120242675351,84.02824425347157,1.7539632918806876,Cloudy,Morning
2020-02-01,512.2746747510548,1085.9134887233065,32.64918041447614,36.67837078772104,2.1003322782481777,Rainy,Evening
2020-02-01,507.5907373203052,1303.7998589299586,26.696425631667683,72.27611878624784,5.341276381669136,Sunny,Night
2020-02-01,409.4694608192244,1139.4228881449335,32.92557680462194,90.53754736775556,4.772942189975548,Rainy,Morning
2020-02-01,441.35417150313054,1251.9454734278197,31.957520902191508,37.13827575397325,0.5063695163645314,Rainy,Evening
2020-02-01,489.1584611410986,1275.661289075013,25.843228411177737,31.018001443250853,0.3672501914166208,Stormy,Night
2020-02-01,551.465875993572,1131.8917025996884,40.43664925995358,43.49327901297208,1.1631600317022723,Sunny,Morning
2020-02-02,438.21339423252726,1166.2833298667308,33.018362023175435,42.216147286575335,0.4346436962571373,Foggy,Evening
2020-02-02,480.18592464246734,1141.4775974201627,31.302794588768307,58.39990656947018,0.2445363189855559,Stormy,Night
2020-02-02,489.5064127661079,1065.8345015088996,34.531719637606344,78.45492706218616,2.65423531455954,Stormy,Morning
2020-02-03,495.0699864653768,1296.0058029899117,41.45972136195547,52.34760662440182,2.0782997310916533,Foggy,Evening
2020-02-03,550.3081303172214,1367.4212604847992,30.025490440433323,93.30279186501564,2.689464095268585,Foggy,Night
2020-02-04,491.8005045152952,1190.4737948902334,35.91869559828243,42.45169566071797,0.0,Rainy,Morning
2020-02-04,592.5870200845488,1233.3545601129306,29.298421908279163,70.21789625857407,1.6814942622160514,Foggy,Evening
2020-02-04,566.8472487006601,950.4895547668264,33.06817346179604,44.65627092703823,0.0,Rainy,Night
2020-02-04,412.4353453349199,1076.4712991127142,32.58884777784598,71.33923110053678,0.7779011268817109,Cloudy,Morning
2020-02-04,450.1645690585096,1295.4359886499185,29.10883166023732,76.40668629382597,0.0,Sunny,Evening
2020-02-04,479.7019841347781,1139.2430121329417,43.637574535031646,78.39948273667765,0.0678294124290389,Foggy,Night
2020-02-05,423.1361817086906,1187.211959974359,26.620319117861712,43.257857184871625,0.7243362776048134,Cloudy,Morning
2020-02-05,529.4888133954507,1012.339174890602,32.8143696014469,39.21006722591626,0.1078670176916152,Rainy,Evening
2020-02-05,488.6236782196111,1097.6950663090308,34.55180549789455,49.81829352305513,1.2127769026546575,Rainy,Night
2020-02-05,415.028370781122,1128.1336062855935,28.74664567039443,81.17860530597716,0.9115119216319844,Sunny,Morning
2020-02-06,602.1328902824926,1301.624826339091,40.79186732122743,75.83690177977675,4.24504336398469,Cloudy,Evening
2020-02-06,457.55629278576447,1136.8431835655456,37.81187010177488,75.81550842266915,0.0103455173178214,Foggy,Night
2020-02-06,552.1448927094077,1044.6155874157223,35.31492327344826,79.53663033392704,3.539984055149253,Sunny,Morning
2020-02-07,473.6259231510314,1261.710381086804,41.787514557306096,44.08708426049186,0.0,Cloudy,Evening
2020-02-07,487.64245245056327,1304.9089138231946,34.92286590720619,78.09419818876619,1.198338711115067,Foggy,Night
2020-02-08,530.6922355681221,1289.3239752220975,33.71203204283343,54.353137992687216,0.2523921792089459,Cloudy,Morning
2020-02-08,433.3914645910451,1321.603141431115,30.65338323573024,36.99343546952484,0.1002943671850204,Cloudy,Evening
2020-02-08,561.9589606268312,1395.3625446602616,29.715251098255568,94.1395690179123,0.0,Cloudy,Night
2020-02-08,510.1069842260055,1272.0033017652506,31.754347368764364,40.93836585589965,1.297453659246984,Stormy,Morning
2020-02-08,473.1952290062703,1239.0763610970023,29.44841592497993,47.97376110743486,0.8153283423826126,Sunny,Evening
2020-02-08,510.4896303005234,1222.0086226914866,32.27214384002639,56.84274372724124,2.585746771698204,Rainy,Night
2020-02-09,529.1637631811817,1082.0251518578075,28.933608516503867,29.262279830600555,2.676399455707212,Foggy,Morning
2020-02-09,681.6021767373592,1325.2041424678594,32.93325252212343,88.36457877320845,0.2365274332007916,Foggy,Evening
2020-02-09,451.6012423145618,1292.0009130307458,32.799412682631136,53.49916773546876,0.2704188333689143,Stormy,Night
2020-02-10,504.5124558109992,1107.801688708861,24.216649218881155,83.62060678274146,3.187008539796821,Sunny,Morning
2020-02-10,490.3989047463457,1030.582910557229,20.98664679269757,74.39861836834831,3.0061937292787646,Sunny,Evening
2020-02-10,505.1456728893587,1107.94659399815,26.418504225264552,53.83455754451997,4.321106960710772,Cloudy,Night
2020-02-10,593.3024845923027,1271.1143058443536,27.012546444488823,84.25800987004844,1.889917112359216,Rainy,Morning
2020-02-10,609.1278663668487,1146.2821765774254,27.81746087730821,65.75936230934539,0.4716899248158691,Foggy,Evening
2020-02-10,468.7331991905504,1289.833146485494,27.47571030910301,78.03930497399594,0.0,Stormy,Night
2020-02-11,555.2628837725726,1129.1400643867237,34.340242194642954,44.99962679545104,4.17759201545823,Cloudy,Morning
2020-02-11,476.3502915052847,1106.3415696582806,36.00094507916449,71.98283352865697,1.1411605530443232,Rainy,Evening
2020-02-11,541.5057697044831,1198.05760044698,38.20800362645708,46.67576371654052,2.447128898557419,Rainy,Night
2020-02-11,469.96105271835125,1307.5625931462623,32.66750992447528,73.85146362908613,0.8151838461062431,Stormy,Morning
2020-02-11,487.24140437532645,1136.087759179182,33.55315111035678,36.69347127474303,0.0929275616825765,Rainy,Evening
2020-02-11,481.3231960259021,1224.9297712305536,28.499012564651817,31.762365835692624,0.892666402668761,Stormy,Night
2020-02-11,509.5101270852023,1493.8242472744898,31.516293229375982,67.43292094557218,0.0,Stormy,Morning
2020-02-11,517.5060580553994,1305.4443608553695,29.70802205402201,73.64183558661158,1.38054272379994,Stormy,Evening
2020-02-11,452.4885135789924,1188.4986478179449,22.451114417907608,36.59924139470586,2.5758834353437075,Rainy,Night
2020-02-11,543.0579447903866,1239.8250020736918,28.53753446700211,59.21353037440861,0.0,Stormy,Morning
2020-02-11,641.5022450815326,1283.896264103786,24.257059575906894,78.94974178796517,5.204275614451783,Cloudy,Evening
2020-02-12,571.9260471158522,1284.6940216553005,27.689098772553404,62.09712236870552,0.0,Stormy,Night
2020-02-12,566.27080018728,1089.569701068322,22.110107008850385,36.05027738378864,1.327592232244647,Foggy,Morning
2020-02-13,526.1240994003774,955.373379862922,24.9568805856172,64.68739208698649,1.2056317580986573,Sunny,Evening
2020-02-13,529.9632892903959,1331.7789553758832,31.150139966267737,28.769609934487946,1.0294214773869448,Sunny,Night
2020-02-13,452.7394883791892,1249.7456292276704,31.584435421204727,49.11583866097298,1.5139823823617786,Sunny,Morning
2020-02-13,441.56616542885575,1148.5309958289993,31.785613671069186,36.09535878576664,0.9464668661739938,Rainy,Evening
2020-02-13,478.7668660945791,1270.1394892963972,19.875243227159917,37.93402998950232,0.3758281993743781,Rainy,Night
2020-02-13,441.2863951667896,1215.2440793518026,31.3065816222164,68.56324265591073,1.4017913286290256,Sunny,Morning
2020-02-14,526.6307733030039,1316.970850637762,26.828162737194404,49.08243285609287,0.2910797038567655,Rainy,Evening
2020-02-15,548.8719402498227,1260.6172192316908,35.76976813223661,26.22538413610049,0.6827673460613609,Cloudy,Night
2020-02-15,493.1605777647079,1088.0049703007696,31.82460427217441,82.65197994787452,0.6202216949808007,Sunny,Morning
2020-02-15,435.3713251355169,1112.6521678885929,30.496865432451195,74.30926011447245,0.4555772216558412,Sunny,Evening
2020-02-15,516.6242215660408,1374.5143588159497,36.299151445224005,53.815147487659466,2.390671219423955,Foggy,Night
2020-02-15,442.88704844828334,1160.6439303955292,34.71227530454884,28.23217387987284,0.7634529475421052,Cloudy,Morning
2020-02-15,474.398371630232,1218.0746608930665,38.16568743352034,67.83378716827121,7.351619908269525,Foggy,Evening
2020-02-16,384.5488826663013,1298.9759877058857,37.01404385150679,55.72457931081144,0.8775523093543383,Sunny,Night
2020-02-16,448.6835242700597,1296.4373787243494,42.42985837530296,75.53957339929313,0.0675437010715987,Cloudy,Morning
2020-02-16,539.1357424667488,1154.48738945104,34.40581487124023,74.34825507760873,0.2514926446578948,Foggy,Evening
2020-02-16,545.9837677728592,1225.559116810324,33.878213225723634,45.14766316714415,1.469778034031953,Sunny,Night
2020-02-16,558.5029836829688,1387.2333116268094,23.982847417834236,89.46671492083814,3.9393306385123017,Stormy,Morning
2020-02-16,519.2409248542483,1297.2967987282736,27.87437720068372,54.89225982764529,0.2029506665385188,Sunny,Evening
2020-02-16,535.6905496089436,1371.2580780269875,36.69699075522821,84.36143563794002,1.4636908265531996,Foggy,Night
2020-02-16,515.7028996768635,1071.1462410249535,32.78844178342011,85.06472802963835,1.3843743301857494,Cloudy,Morning
2020-02-16,456.7382518267951,1487.0398413045025,25.673422661282824,36.418311549632726,2.8777495117949004,Sunny,Evening
2020-02-16,413.2582175124068,1039.3283700943066,27.271898258837943,25.76692357336527,1.28572662917954,Cloudy,Night
2020-02-17,407.3499861083423,1238.8462499703323,30.675346000100635,49.951165441022304,0.3475975155251564,Cloudy,Morning
2020-02-17,553.2520781416463,990.8031407413552,38.89034233331304,89.02479352124479,3.9317626815126494,Cloudy,Evening
2020-02-17,476.33937280451823,1146.9880272006285,38.78048323349296,39.42065119616945,0.7829551567567545,Sunny,Night
2020-02-17,454.5184998907787,1265.7251098422817,29.278058255331207,55.68643726824584,7.527503027487629,Foggy,Morning
2020-02-17,453.1545896592528,1177.8734965802837,23.51624193004727,72.62751971130872,1.7428676637292233,Cloudy,Evening
2020-02-17,530.454848604942,1114.3883565960666,24.33493149326126,83.27668984407428,0.5865254881564755,Foggy,Night
2020-02-18,512.9612975526737,1291.9518601849732,37.15203698941251,58.54690438281629,0.846112981393878,Cloudy,Morning
2020-02-18,461.4035686347895,982.4698260382507,34.67664854898881,88.18842090387109,0.032200132549868,Stormy,Evening
2020-02-18,429.9596235040052,1207.602572834198,32.358824207524115,75.86907350924801,1.2019129977197351,Stormy,Night
2020-02-18,440.6249263390932,1207.4714415773865,37.32768318820196,51.56927074739929,1.1250624406053016,Sunny,Morning
2020-02-18,516.6174259738852,1347.0407937740135,26.200679325134686,60.72125100431016,0.3637065940006522,Sunny,Evening
2020-02-19,486.9727542534101,1203.264490424332,37.82704194170456,65.46327294771906,0.9254162123872892,Foggy,Night
2020-02-19,423.3005266824308,1256.3579982724757,33.627954568286114,47.19381768835967,0.1973677813098253,Cloudy,Morning
2020-02-19,532.505679700894,1203.9107981610598,26.8700605888332,93.1094192474225,0.0,Stormy,Evening
2020-02-19,442.21040350593705,1285.3407305685464,39.91166959744327,89.68063423673456,0.4460024387080677,Stormy,Night
2020-02-19,478.1100757155208,1052.2613308862408,26.405024524318826,66.27045031335156,0.9823812294754692,Foggy,Morning
2020-02-20,469.4624480921926,1379.444216467277,35.91242767679959,48.88586068421539,0.4152334003805431,Cloudy,Evening
2020-02-20,555.8986550035212,1421.3752896379158,26.95214790037387,42.21456001682751,2.653563647833724,Stormy,Night
2020-02-20,483.8763985699052,1103.8153600622038,31.91209106524477,36.18887339043297,0.2733101190151464,Sunny,Morning
2020-02-20,499.58522081140393,1192.3975177178763,37.64284024542346,34.734768620828696,4.1148758275587,Sunny,Evening
2020-02-20,448.5663814562829,1225.152905003159,34.70577682806324,48.7230497067215,1.792027050477243,Sunny,Night
2020-02-20,499.7718228306353,960.7998298148472,13.931449879221889,56.89329690995928,6.782213819351059,Sunny,Morning
2020-02-21,513.8474725907248,1238.3431403836169,40.89665007950017,55.264298311473816,0.7251991727105588,Cloudy,Evening
2020-02-21,578.7788028105256,1312.5221426814762,34.15332953219583,82.05821672543665,0.1619360250235393,Cloudy,Night
2020-02-21,541.9012967950968,1049.3705264594407,23.78428389830859,60.65851945424645,0.1688813964123686,Foggy,Morning
2020-02-21,484.6905961975378,1205.6880952977945,36.23059265821122,73.23042710729707,0.7618937351837094,Cloudy,Evening
2020-02-21,505.2856483688065,1226.7155652562374,44.41835700932595,66.06935571725438,0.5231301840908258,Stormy,Night
2020-02-21,421.0987343017825,1356.5877523550153,28.05614008404004,75.23531773153228,0.3563523400121706,Sunny,Morning
2020-02-22,516.0861412558547,1080.7800766504822,40.279958703894295,54.08504787250413,2.017364371540728,Rainy,Evening
2020-02-22,461.6027523059652,1251.2435110416416,36.19594022436598,33.36775071543636,0.6142421673391297,Sunny,Night
2020-02-22,523.0936747580944,1180.1787584994504,40.71496678607605,68.73589594402544,0.2376549161032182,Cloudy,Morning
2020-02-22,484.7483466705272,1427.2025078773956,31.55399740511331,60.7432302944605,1.426008292868118,Cloudy,Evening
2020-02-22,497.4766444755453,1268.7940899230694,41.157639654635,73.36226834632923,0.8484316378105958,Foggy,Night
